movieId,user_score,language,budget,revenue
4848,78,English,"$15,000,000.00","$20,289,986.00"
4849,66,English,"$5,250,000.00","$595,005.00"
4850,61,Japanese,-,"$25,824.00"
4852,47,English,"$10,000,000.00","$7,316,658.00"
4855,75,English,"$4,000,000.00","$35,976,000.00"
4857,77,English,"$9,000,000.00","$83,304,330.00"
4860,52,English,-,"$4,561,346.00"
4862,66,English,-,"$14,789,113.00"
4863,70,English,"$25,000.00",-
4864,56,English,-,-
4865,67,English,"$35,000,000.00","$74,558,115.00"
4866,72,English,"$72,000,000.00","$27,642,707.00"
4867,68,English,"$48,000,000.00","$35,700,000.00"
4871,64,English,-,"$645,418.00"
4873,75,English,-,"$3,176,880.00"
4874,72,English,"$48,000,000.00","$50,315,140.00"
4876,62,English,"$42,000,000.00","$68,500,000.00"
4877,58,English,-,-
4878,78,English,"$4,500,000.00","$7,500,000.00"
4879,60,English,-,-
4880,71,English,"$18,000,000.00",-
4881,75,English,"$20,000,000.00","$18,900,000.00"
4883,64,French,-,-
4885,58,English,"$75,000,000.00","$54,300,000.00"
4886,78,English,"$115,000,000.00","$579,700,000.00"
4887,61,English,"$49,000,000.00","$72,689,126.00"
4888,69,English,"$100,000.00","$490,475.00"
4889,63,English,"$35,000,000.00","$28,500,000.00"
4890,62,English,"$40,000,000.00","$141,069,860.00"
4893,61,English,"$1,500,000.00","$25,000,000.00"
4896,79,English,"$125,000,000.00","$976,475,550.00"
4898,60,English,"$6,000,000.00","$2,025,238.00"
4899,54,English,"$50,000,000.00","$33,422,806.00"
4900,59,English,"$24,000,000.00","$14,782,676.00"
4901,69,English,"$115,000,000.00","$143,049,560.00"
4902,73,Castilian,"$4,500,000.00","$6,582,065.00"
4903,69,English,"$1,700,000.00","$44,800,000.00"
4909,52,English,-,-
4911,60,English,-,-
4912,72,English,"$14,000,000.00","$52,223,306.00"
4914,75,French,-,-
4915,63,English,"$8,000,000.00","$14,056,528.00"
4916,66,English,"$4,000,000.00","$100,000,000.00"
4917,62,English,"$9,000,000.00","$16,300,000.00"
4919,65,French,"$2,000,000.00",-
4920,73,English,-,-
4921,67,English,"$424,000.00","$2,100,000.00"
4925,62,English,-,-
4926,56,Flemish,-,-
4927,68,English,"$810,000.00","$1,300,000.00"
4928,74,French,-,-
4929,58,English,"$28,000,000.00","$47,118,057.00"
4932,69,English,"$6,500,000.00","$31,899,000.00"
4936,64,English,"$8,500,000.00","$42,000,000.00"
4939,66,English,"$12,000,000.00","$16,647,800.00"
4941,62,English,"$35,000,000.00","$27,100,000.00"
4942,55,English,"$190,000.00",-
4945,68,English,"$9,000,000.00","$46,236,000.00"
4946,52,English,-,"$7,680,000.00"
4947,66,English,"$5,500,000.00","$26,400,000.00"
4951,63,English,-,"$13,985,225.00"
4952,46,English,-,-
4953,54,English,-,-
4954,64,English,-,"$2,800,000.00"
4956,66,English,-,-
4957,65,English,"$22,000,000.00","$150,000,000.00"
4958,64,English,"$40,000,000.00","$91,753,202.00"
4959,56,English,"$30,000,000.00","$1,198,113.00"
4961,59,English,-,"$411,897.00"
4962,61,English,-,-
4963,74,English,"$85,000,000.00","$450,717,150.00"
4964,74,Persian,-,-
4965,57,English,-,-
4966,75,English,"$750,000.00",-
4967,75,Bosnian,"$1,012,153.00","$4,858,869.00"
4969,70,English,-,"$1,000,000.00"
4970,73,German,-,-
4971,62,English,-,"$25,100,000.00"
4973,79,French,"$10,000,000.00","$173,921,954.00"
4974,58,English,"$16,000,000.00","$66,468,332.00"
4975,68,English,"$68,000,000.00","$203,388,341.00"
4976,64,English,"$5,500,000.00","$16,153,953.00"
4977,62,English,-,-
4978,66,English,-,"$15,747,947.00"
4979,75,English,"$21,000,000.00","$71,441,250.00"
4980,63,English,"$20,000,000.00","$38,000,000.00"
4981,63,English,-,"$1,476,356.00"
4985,57,English,"$25,000,000.00","$58,000,000.00"
4987,53,English,"$15,000,000.00","$16,500,000.00"
4988,63,English,-,"$300,859.00"
4989,63,English,"$12,000,000.00","$31,200,000.00"
4990,60,English,"$25,000,000.00","$80,936,232.00"
4991,57,English,"$38,000,000.00","$24,500,000.00"
4992,63,English,"$48,000,000.00","$76,019,048.00"
4993,84,English,"$93,000,000.00","$871,368,364.00"
4994,68,English,"$72,000,000.00","$37,317,673.00"
4995,79,English,"$58,000,000.00","$316,800,000.00"
4998,71,English,-,-
5004,73,English,"$1,500,000.00","$2,900,000.00"
5007,64,English,-,-
5008,82,English,"$3,000,000.00","$9,000,000.00"
5009,68,English,"$107,000,000.00","$87,700,000.00"
5010,74,English,"$92,000,000.00","$172,989,651.00"
5011,61,English,-,"$741,394.00"
5012,66,English,"$12,000,000.00","$30,400,000.00"
5013,69,English,"$19,800,000.00","$87,754,044.00"
5014,76,English,"$22,000,000.00","$92,542,418.00"
5015,68,English,"$4,000,000.00","$44,900,000.00"
5016,63,English,"$38,000,000.00","$24,690,441.00"
5021,72,English,-,"$32,511,047.00"
5023,61,English,-,-
5025,60,English,"$18,000,000.00","$43,300,000.00"
5026,67,French,"$29,000,000.00","$70,800,000.00"
5027,60,English,"$38,000,000.00","$153,518,974.00"
5028,70,Chinese,-,-
5033,61,English,"$21,800,000.00","$22,997,992.00"
5034,69,English,-,-
5039,64,English,"$18,000,000.00","$14,110,013.00"
5040,61,English,"$18,000,000.00","$28,600,000.00"
5041,67,English,"$1,200,000.00","$760,883.00"
5046,61,English,"$40,000,000.00","$8,694,320.00"
5047,63,English,"$10,000,000.00","$17,000,000.00"
5048,56,English,"$35,000,000.00","$81,000,000.00"
5049,67,English,"$12,000,000.00","$78,868,508.00"
5051,65,Danish,"$1,000,000.00","$16,350,876.00"
5053,53,English,-,-
5054,62,English,"$18,000,000.00","$10,219,460.00"
5055,69,English,"$14,000,000.00","$63,513,743.00"
5059,75,English,-,-
5060,70,English,"$3,500,000.00","$81,600,000.00"
5062,73,English,"$2,500,000.00","$1,750,000.00"
5063,67,English,"$6,000,000.00","$4,300,000.00"
5064,77,English,"$35,000,000.00","$75,400,000.00"
5065,62,English,"$32,000,000.00","$55,305,279.00"
5066,77,English,"$11,800,000.00","$47,494,916.00"
5068,68,Chinese,-,-
5071,64,French,-,-
5072,71,Japanese,"$15,000,000.00","$4,000,000.00"
5073,71,Italian,-,-
5074,65,English,-,"$1,318,945.00"
5075,56,English,"$555,000.00",-
5076,62,English,"$6,500,000.00","$24,103,594.00"
5077,59,English,"$13,000,000.00","$22,030,000.00"
5080,51,English,"$14,000,000.00","$6,413,915.00"
5081,59,English,"$13,000,000.00",-
5083,56,English,"$5,000,000.00",-
5088,68,French,-,-
5092,58,English,"$15,000,000.00","$52,970,014.00"
5093,58,English,"$85,000,000.00","$78,382,433.00"
5094,40,English,"$70,000,000.00","$25,852,764.00"
5095,58,English,-,-
5096,63,English,"$50,000,000.00","$16,671,505.00"
5099,69,English,-,-
5102,61,English,"$31,000,000.00","$56,500,758.00"
5103,75,English,"$7,000,000.00","$34,348,444.00"
5105,69,English,"$1,500,000.00",-
5106,52,English,"$12,000,000.00","$61,141,030.00"
5107,64,English,"$70,000,000.00","$32,287,044.00"
5108,71,English,"$36,000,000.00","$102,244,770.00"
5109,65,English,"$20,000,000.00","$109,862,682.00"
5110,66,English,"$3,000,000.00","$23,182,223.00"
5111,68,English,"$17,000,000.00","$60,613,008.00"
5112,59,English,-,-
5113,60,English,-,-
5114,73,English,"$1,558,000.00","$3,373,000.00"
5116,65,English,-,-
5120,77,English,"$3,500,000.00","$5,750,000.00"
5121,74,German,-,-
5127,65,English,"$60,000,000.00","$52,322,400.00"
5128,61,English,"$35,000,000.00","$45,479,110.00"
5131,59,English,"$7,300,000.00",-
5134,62,English,-,-
5135,68,Hindi,"$1,200,000.00","$30,000,000.00"
5136,47,English,-,-
5137,76,English,-,"$289,536.00"
5139,69,English,"$9,000,000.00","$42,349,782.00"
5146,75,Japanese,-,"$151,086.00"
5147,81,Swedish,-,-
5151,55,English,"$17,000,000.00","$95,146,283.00"
5152,71,English,"$75,000,000.00","$114,660,784.00"
5155,57,English,-,-
5156,56,English,"$125,000.00","$10,000,000.00"
5159,63,English,"$24,000,000.00","$32,710,894.00"
5165,66,Italian,-,-
5168,64,English,"$1,700,000.00","$3,900,000.00"
5170,59,English,"$14,000,000.00","$25,482,931.00"
5171,62,English,"$80,000,000.00","$123,700,000.00"
5177,73,English,-,-
5178,54,English,-,-
5181,50,English,-,"$6,000,000.00"
5187,70,English,-,-
5189,58,English,-,-
5197,65,English,-,-
5198,71,English,-,-
5202,69,French,-,-
5205,58,English,"$3,000,000.00","$6,342,668.00"
5212,51,English,"$4,000,000.00","$18,971,000.00"
5213,51,English,-,-
5214,64,English,-,"$41,687,243.00"
5218,74,English,"$59,000,000.00","$383,257,136.00"
5219,66,English,"$33,000,000.00","$103,000,000.00"
5220,55,English,"$85,000,000.00","$77,885,672.00"
5221,65,English,-,-
5222,60,English,"$1,000,000.00","$10,013,424.00"
5224,75,English,-,-
5225,74,Castilian,"$5,000,000.00","$33,600,000.00"
5226,58,English,"$5,600,000.00","$17,233,166.00"
5231,69,English,-,-
5237,68,English,"$14,000,000.00","$35,900,000.00"
5238,65,English,-,-
5239,61,English,-,-
5240,43,English,-,-
5241,62,English,-,"$43,995,918.00"
5244,69,Japanese,-,-
5246,55,English,"$17,000,000.00","$66,100,000.00"
5247,70,English,"$4,300,000.00","$126,700,000.00"
5248,44,English,"$9,000,000.00","$7,000,000.00"
5250,65,English,"$10,000,000.00","$101,300,000.00"
5254,65,English,"$54,000,000.00","$155,010,032.00"
5255,54,English,"$12,000,000.00","$12,517,488.00"
5256,61,English,"$1,800,000.00","$163,348.00"
5258,67,English,"$42,000.00","$241,816.00"
5264,53,English,"$26,000,000.00","$38,793,283.00"
5265,59,English,"$55,000,000.00","$8,400,000.00"
5266,68,English,"$48,000,000.00","$197,100,000.00"
5267,68,English,"$20,000,000.00","$75,597,042.00"
5268,59,English,"$5,000,000.00","$62,703.00"
5269,73,French,"$3,000,000.00","$9,800,000.00"
5272,66,French,-,-
5275,59,English,"$600,000.00",-
5278,53,English,-,"$3,333,306.00"
5279,60,English,-,-
5282,63,English,"$42,000,000.00","$63,781,810.00"
5283,60,English,"$6,000,000.00","$39,241,323.00"
5284,55,English,-,-
5285,62,English,-,-
5288,73,English,"$300,000.00","$22,293.00"
5291,81,Japanese,"$250,000.00","$96,568.00"
5292,69,English,-,"$28,000,000.00"
5293,63,English,"$45,000,000.00","$94,935,764.00"
5294,70,English,"$11,000,000.00","$17,400,000.00"
5296,55,English,"$43,000,000.00","$68,696,770.00"
5297,59,English,"$7,000,000.00","$3,646,994.00"
5298,60,English,"$6,000,000.00","$1,600,000.00"
5299,65,English,"$5,000,000.00","$368,744,044.00"
5300,72,English,-,"$1,850,000.00"
5303,57,English,"$25,000,000.00","$39,400,000.00"
5304,80,Italian,"$20,000.00","$1,000,000.00"
5307,62,English,"$14,000,000.00","$20,000,000.00"
5308,62,English,"$11,000,000.00","$242,780,960.00"
5309,58,English,-,-
5311,60,English,"$9,000,000.00","$5,000,000.00"
5312,61,English,"$50,000,000.00","$56,714,147.00"
5313,56,English,"$60,000,000.00","$165,333,180.00"
5316,64,English,-,"$15,705,007.00"
5319,78,Castilian,"$1,300,000.00","$12,413,888.00"
5321,62,English,-,-
5322,42,English,-,-
5323,48,English,"$11,000,000.00","$16,951,798.00"
5324,57,English,"$40,000,000.00","$16,872,671.00"
5325,71,English,-,-
5328,55,English,-,-
5329,66,English,"$18,000,000.00","$676,698.00"
5333,73,French,-,"$41,010.00"
5334,57,English,-,"$27,575,086.00"
5337,56,English,"$18,000,000.00","$5,546,827.00"
5338,62,English,-,-
5339,70,English,-,-
5341,73,English,-,-
5345,66,English,-,-
5346,52,English,"$7,000,000.00","$11,060,485.00"
5347,57,English,"$10,000,000.00",-
5348,65,English,"$16,000,000.00","$14,569,236.00"
5349,73,English,"$139,000,000.00","$821,708,551.00"
5353,68,English,-,-
5356,40,English,"$300,000.00","$15,000,000.00"
5357,66,English,-,"$21,006,361.00"
5358,64,English,-,-
5361,67,English,"$14,000,000.00","$34,793,160.00"
5363,60,English,"$13,000,000.00","$31,200,000.00"
5364,67,English,"$50,000,000.00","$119,137,784.00"
5365,64,French,-,-
5372,70,English,-,-
5373,80,Russian,-,-
5375,66,English,-,-
5377,67,English,"$27,000,000.00","$129,000,000.00"
5378,66,English,"$120,000,000.00","$649,398,328.00"
5379,69,English,"$1,500,000.00","$1,309,316.00"
5380,68,English,"$15,000,000.00","$17,300,000.00"
5382,61,English,"$5,000,000.00","$85,196,485.00"
5384,69,English,-,-
5385,77,English,-,"$321,952.00"
5387,67,English,"$38,000,000.00","$51,800,000.00"
5388,69,English,"$46,000,000.00","$113,714,830.00"
5389,77,English,"$80,000,000.00","$122,563,539.00"
5390,59,English,"$7,000,000.00","$499,891.00"
5391,63,English,-,-
5397,67,English,-,"$2,000,000.00"
5398,71,English,"$1,100,000.00",-
5400,63,English,"$68,000,000.00","$193,921,372.00"
5401,59,English,"$25,000,000.00","$41,604,473.00"
5404,71,English,-,"$2,538,291.00"
5409,64,English,"$10,000,000.00","$14,356,479.00"
5410,64,English,"$1,000,000.00",-
5414,55,English,"$70,000,000.00","$65,977,295.00"
5415,61,English,"$27,000,000.00","$73,839,240.00"
5416,62,English,-,-
5417,69,Inuktitut,"$1,934,000.00","$3,786,801.00"
5418,75,English,"$60,000,000.00","$214,034,224.00"
5419,61,English,"$84,000,000.00","$275,650,703.00"
5420,63,English,"$115,000,000.00","$77,600,000.00"
5421,66,English,-,-
5422,67,English,-,-
5423,64,English,-,"$30,915.00"
5424,46,English,-,-
5425,70,Czech,"$5,000,000.00",-
5427,66,English,-,"$15,965,324.00"
5428,50,English,-,-
5433,65,English,"$7,000,000.00","$12,400,000.00"
5434,67,English,-,-
5435,70,English,"$5,860,000.00","$12,000,000.00"
5437,63,English,"$18,000,000.00","$3,900,000.00"
5438,57,English,"$9,000,000.00","$16,200,000.00"
5440,69,English,"$1,600,000.00","$5,400,000.00"
5442,48,English,-,-
5443,51,English,"$15,600,000.00",-
5444,75,English,"$80,000,000.00","$273,144,151.00"
5445,73,English,"$102,000,000.00","$358,372,926.00"
5446,69,English,"$6,000,000.00","$16,200,000.00"
5447,64,English,-,"$3,369,654.00"
5448,65,English,"$3,000,000.00","$15,249,308.00"
5449,59,English,"$50,000,000.00","$171,300,000.00"
5450,61,English,"$250,000.00","$4,186,931.00"
5451,59,English,-,"$308,108.00"
5452,54,English,"$22,000,000.00","$10,300,000.00"
5454,55,English,"$17,000,000.00","$40,227,006.00"
5455,53,English,-,"$5,136,192.00"
5456,48,English,-,-
5458,61,English,"$30,000,000.00","$62,300,000.00"
5459,64,English,"$140,000,000.00","$445,100,000.00"
5460,67,English,"$11,000,000.00","$16,400,000.00"
5461,64,English,-,-
5462,55,English,-,"$33,082,548.00"
5463,62,English,"$60,000,000.00","$82,150,183.00"
5464,74,English,"$80,000,000.00","$181,001,478.00"
5465,73,Japanese,$1.00,-
5466,62,French,-,-
5468,62,English,-,-
5470,72,English,-,-
5471,57,English,"$19,000,000.00","$12,918,858.00"
5472,69,English,"$6,000,000.00","$2,800,000.00"
5475,79,French,-,"$83,305.00"
5476,46,English,"$13,000,000.00","$37,700,000.00"
5477,67,Castilian,-,"$7,640,680.00"
5478,58,English,"$30,000,000.00","$45,900,000.00"
5479,65,English,"$100,000,000.00","$35,200,000.00"
5480,58,English,"$120,000,000.00","$170,000,000.00"
5481,60,English,"$63,000,000.00","$296,938,801.00"
5483,66,English,"$40,000.00","$1,434,436.00"
5485,57,English,"$150,000.00","$2,891,288.00"
5486,57,English,"$9,000,000.00","$253,000.00"
5489,73,German,"$1,400,000.00",-
5490,52,English,-,-
5493,61,English,"$3,775,000.00","$11,000,000.00"
5497,64,English,-,-
5498,81,Japanese,-,-
5499,63,English,"$5,000,000.00",-
5500,71,English,"$9,000,000.00","$20,500,000.00"
5501,40,English,"$16,000,000.00","$43,400,000.00"
5502,67,English,"$72,000,000.00","$408,200,000.00"
5503,64,Italian,-,-
5504,56,English,"$38,000,000.00","$119,700,000.00"
5505,62,English,"$8,000,000.00","$16,900,000.00"
5506,62,English,"$50,000,000.00","$31,794,718.00"
5507,59,English,"$70,000,000.00","$277,500,000.00"
5508,69,English,-,-
5512,59,Persian,-,-
5513,54,English,"$3,000,000.00","$19,184,015.00"
5515,72,Swedish,-,"$80,334.00"
5521,65,English,"$11,000,000.00","$19,734,940.00"
5522,62,English,-,"$30,000,000.00"
5523,44,English,"$100,000,000.00","$7,103,973.00"
5524,60,English,"$25,000,000.00","$51,842,679.00"
5525,67,German,-,"$4,160,475.00"
5527,59,English,"$25,000,000.00","$10,113,733.00"
5528,66,English,"$12,000,000.00","$52,223,306.00"
5529,53,English,"$29,000,000.00","$16,930,185.00"
5530,59,English,"$10,000,000.00","$19,576,023.00"
5531,65,English,"$20,000,000.00","$14,946,150.00"
5532,47,English,-,-
5537,56,French,-,"$3,314,254.00"
5538,59,English,"$2,000,000.00","$34,000,000.00"
5539,62,English,"$3,400,000.00","$12,000,000.00"
5540,69,English,"$12,000,000.00","$41,092,328.00"
5541,66,English,"$26,000,000.00","$181,096,164.00"
5543,49,English,"$21,000,000.00","$7,700,000.00"
5544,68,English,-,"$13,000,000.00"
5548,59,English,"$14,000,000.00","$62,134,225.00"
5550,61,English,"$1,000,000.00","$9,000,000.00"
5553,65,English,"$14,500,000.00","$65,700,000.00"
5556,37,English,"$40,000,000.00","$18,902,015.00"
5560,70,French,-,-
5562,67,English,-,"$70,569.00"
5563,57,English,"$40,000,000.00","$22,433,915.00"
5564,53,English,"$8,500,000.00","$34,411,240.00"
5568,62,English,"$9,000,000.00","$17,000,000.00"
5569,60,English,"$90,000.00",-
5570,74,Castilian,-,"$2,647,055.00"
5572,63,English,"$12,000,000.00","$77,063,924.00"
5573,48,English,"$25,000,000.00","$14,277,032.00"
5574,67,English,"$21,000,000.00","$43,900,000.00"
5575,61,French,-,-
5577,66,English,"$9,000,000.00","$4,777,465.00"
5580,57,English,-,"$8,041,049.00"
5581,58,English,-,"$19,740,070.00"
5582,56,English,"$24,000,000.00","$22,518,097.00"
5584,49,English,-,"$25,029,791.00"
5585,52,English,-,-
5588,62,English,"$325,000.00","$25,000,000.00"
5589,63,English,-,-
5590,64,English,-,-
5591,57,English,-,"$16,453,258.00"
5596,49,English,"$3,000,000.00","$15,369,573.00"
5597,47,English,"$11,000,000.00","$8,000,000.00"
5601,65,English,-,-
5602,73,English,-,-
5603,72,English,-,-
5604,68,English,-,-
5607,76,Castilian,-,-
5608,74,German,-,"$13,782,896.00"
5609,44,English,"$70,000,000.00","$19,924,033.00"
5610,56,English,"$10,000,000.00","$38,068,353.00"
5611,66,English,"$35,000,000.00","$29,882,645.00"
5612,62,English,"$30,000,000.00","$13,414,416.00"
5613,69,French,"$8,000,000.00","$42,400,000.00"
5614,73,Italian,-,"$215,339.00"
5615,61,English,-,-
5617,68,English,"$4,000,000.00","$9,300,000.00"
5618,85,Japanese,"$19,000,000.00","$274,925,095.00"
5619,70,English,-,-
5620,64,English,"$30,000,000.00","$180,622,424.00"
5621,57,English,"$60,000,000.00","$104,400,000.00"
5625,63,English,"$21,000,000.00","$10,011,050.00"
5628,66,French,"$15,300,000.00","$10,366,360.00"
5629,62,English,-,-
5630,70,English,"$78,000,000.00","$209,196,298.00"
5632,73,English,-,"$773,228.00"
5633,64,English,"$11,000,000.00",-
5635,57,English,"$6,500,000.00","$2,006,391.00"
5636,61,English,"$1,200,000.00","$4,402,922.00"
5637,67,English,-,"$2,415,396.00"
5638,70,Japanese,-,"$10,000,000.00"
5640,66,English,"$25,000.00","$2,000,000.00"
5643,73,English,"$2,500,000.00","$589,000.00"
5644,73,English,-,-
5646,67,English,"$33,000,000.00","$1,132,112.00"
5649,73,English,"$104,880.00","$3,500,000.00"
5650,61,English,-,-
5651,61,English,-,-
5657,64,English,-,"$6,488,144.00"
5663,60,English,"$40,000,000.00","$2,622,015.00"
5664,66,English,"$8,000,000.00","$27,362,712.00"
5665,60,English,"$15,000,000.00","$12,806,614.00"
5666,62,English,"$4,000,000.00","$11,832,822.00"
5667,66,English,"$15,000,000.00","$19,158,074.00"
5668,70,English,-,-
5669,75,English,"$4,000,000.00","$35,564,473.00"
5670,66,English,-,"$2,744,253.00"
5672,65,Japanese,-,"$28,000,000.00"
5673,71,English,"$25,000,000.00","$24,665,649.00"
5675,48,English,"$10,000,000.00","$598,645.00"
5678,61,English,"$27,000,000.00","$12,881,605.00"
5679,67,English,"$48,000,000.00","$249,348,933.00"
5680,64,English,"$7,000,000.00","$2,062,066.00"
5682,66,English,-,-
5684,61,English,"$3,000,000.00","$13,000.00"
5685,60,English,"$3,000,000.00","$7,700,000.00"
5688,62,English,-,"$466,664.00"
5689,58,English,"$48,000,000.00","$15,565,363.00"
5690,85,Japanese,"$3,700,000.00","$516,962.00"
5693,67,English,"$3,500,000.00","$237,100,000.00"
5694,57,English,"$22,000,000.00","$64,900,000.00"
5696,65,English,"$10,000,000.00","$53,300,000.00"
5699,65,English,-,"$9,000,000.00"
5700,28,Italian,-,-
5704,52,English,"$150,000.00",-
5706,63,English,-,-
5707,66,English,"$12,000,000.00","$40,716,963.00"
5710,67,Italian,-,-
5712,74,English,"$18,000,000.00","$12,000,000.00"
5720,69,Italian,-,-
5721,71,English,-,-
5723,60,English,-,"$15,578,237.00"
5733,56,English,"$8,500,000.00","$4,500,000.00"
5735,44,English,-,-
5736,33,English,"$5,000.00",-
5741,71,French,-,-
5742,63,English,-,"$12,480,249.00"
5745,61,English,-,"$50,427,646.00"
5746,52,English,"$700,000.00",-
5747,71,English,"$3,000,000.00","$11,700,000.00"
5749,60,English,-,-
5752,67,English,-,"$7,710.00"
5755,60,English,-,-
5764,60,English,-,"$3,282,232.00"
5767,79,Polish,-,-
5768,54,English,"$8,000,000.00","$26,154,211.00"
5771,65,English,"$2,200,000.00","$5,672,031.00"
5772,75,English,"$475,000.00","$5,250,000.00"
5773,57,English,"$8,500,000.00","$29,916,207.00"
5779,43,English,"$145,786.00",-
5780,68,English,"$300,000.00",-
5782,72,French,-,-
5784,59,English,"$35,000,000.00","$71,142,361.00"
5785,63,English,"$5,000,000.00","$64,282,312.00"
5786,67,English,-,"$3,100,000.00"
5787,49,English,-,-
5788,70,English,"$9,000,000.00",-
5791,74,English,"$12,000,000.00","$56,298,474.00"
5792,61,English,-,"$1,300,000.00"
5796,53,English,"$12,000,000.00","$41,744,718.00"
5797,63,English,"$2,000,000.00","$4,389,334.00"
5799,66,English,"$4,000,000.00","$20,000,000.00"
5801,63,English,-,-
5802,56,English,-,-
5803,54,English,"$70,000,000.00","$51,386,477.00"
5804,59,English,"$65,000,000.00","$172,842,355.00"
5809,62,English,"$35,000,000.00","$16,800,000.00"
5810,71,English,"$41,000,000.00","$242,875,078.00"
5812,70,English,"$13,500,000.00","$29,027,914.00"
5816,77,English,"$100,000,000.00","$876,688,482.00"
5817,62,English,-,-
5818,66,Castilian,"$1,800,000.00",-
5820,69,English,-,-
5826,68,English,-,-
5828,60,English,-,-
5829,52,English,"$7,500,000.00","$4,245,870.00"
5833,67,English,"$2,000,000.00","$3,537,283.00"
5836,64,English,-,-
5838,63,French,-,"$1,942,423.00"
5839,74,French,-,-
5840,72,French,-,-
5841,62,English,"$11,000,000.00","$2,807,854.00"
5843,64,English,"$10,000,000.00","$15,100,000.00"
5847,70,English,-,-
5849,76,Italian,-,-
5853,67,English,"$4,100,000.00","$14,225,876.00"
5856,74,Serbo-Croatian,-,-
5863,53,English,-,-
5867,72,English,"$5,500,000.00","$11,492,915.00"
5872,60,English,"$140,000,000.00","$431,971,116.00"
5873,71,English,-,"$16,300,000.00"
5874,63,English,"$20,000,000.00","$33,500,000.00"
5875,58,English,-,-
5876,65,English,"$30,000,000.00","$27,674,124.00"
5878,76,Castilian,-,"$64,803,131.00"
5879,51,English,-,"$23,833,131.00"
5880,48,English,"$40,000,000.00","$10,959,475.00"
5881,59,English,"$47,000,000.00","$30,002,758.00"
5882,75,English,"$140,000,000.00","$109,578,115.00"
5883,50,English,"$17,000,000.00","$12,840,842.00"
5884,45,English,-,-
5888,76,Russian,-,-
5889,74,Russian,-,-
5890,71,Norwegian,-,-
5891,59,English,"$60,000.00",-
5893,68,English,"$2,500,000.00","$5,842,603.00"
5896,68,English,-,-
5899,74,English,"$1,720,000.00","$8,000,000.00"
5900,58,English,"$60,000,000.00","$55,003,135.00"
5901,59,English,"$4,000,000.00","$18,591,272.00"
5902,74,English,"$19,000,000.00","$32,800,000.00"
5903,70,English,"$20,000,000.00","$5,400,000.00"
5909,64,Japanese,"$60,400.00",-
5912,76,Polish,-,-
5915,69,English,"$10,000,000.00","$27,453,418.00"
5919,53,English,-,-
5922,59,Italian,-,-
5925,55,English,-,"$7,742,572.00"
5927,62,English,"$27,500,000.00","$69,700,000.00"
5929,64,French,-,-
5932,75,English,-,-
5938,66,English,"$10,000,000.00","$19,000,000.00"
5941,69,English,"$20,000,000.00","$57,600,000.00"
5942,64,English,-,"$54,639,553.00"
5943,61,English,"$55,000,000.00","$154,906,693.00"
5944,63,English,"$60,000,000.00","$67,312,826.00"
5945,68,English,"$30,000,000.00","$105,834,556.00"
5947,63,English,-,-
5949,65,Castilian,-,"$1,864,185.00"
5951,66,English,-,-
5952,84,English,"$79,000,000.00","$926,287,400.00"
5953,81,Chinese,-,-
5954,73,English,"$5,000,000.00","$23,932,055.00"
5955,69,English,"$12,500,000.00","$23,400,000.00"
5956,73,English,"$100,000,000.00","$193,800,000.00"
5957,64,English,"$60,000,000.00","$199,043,242.00"
5959,67,English,"$6,500,000.00","$12,633,747.00"
5961,58,English,-,"$8,217,997.00"
5962,50,English,"$30,000,000.00","$38,000,000.00"
5963,77,English,"$3,600,000.00","$3,000,000.00"
5965,73,English,"$900,000.00",-
5968,60,English,-,"$9,888,167.00"
5969,59,English,-,"$28,000,000.00"
5970,74,English,"$17,000,000.00","$59,490,000.00"
5971,81,Japanese,"$3,700,000.00","$41,000,000.00"
5974,71,English,-,-
5975,67,English,"$6,000,000.00","$12,500,000.00"
5979,52,English,"$70,000.00",-
5980,69,English,"$620,000.00","$4,100,000.00"
5984,57,French,-,-
5986,71,English,-,-
5988,56,English,"$10,000,000.00","$7,246,979.00"
5989,80,English,"$52,000,000.00","$352,114,312.00"
5990,58,Italian,"$40,000,000.00","$41,323,171.00"
5991,71,English,"$45,000,000.00","$306,776,732.00"
5992,73,English,"$25,000,000.00","$41,597,830.00"
5993,61,English,"$11,000,000.00",-
5994,69,English,-,-
5995,84,English,"$35,000,000.00","$192,700,000.00"
5999,60,English,"$15,000,000.00",-
6001,78,English,"$19,000,000.00","$2,536,000.00"
6002,63,English,"$1,000,000.00","$223,426.00"
6003,67,English,"$30,000,000.00","$33,013,805.00"
6005,55,English,-,"$604,856.00"
6006,58,English,"$18,000,000.00","$101,564,935.00"
6009,62,Japanese,-,-
6012,59,English,"$20,000,000.00","$17,400,000.00"
6013,53,English,"$60,000,000.00","$88,900,000.00"
6014,59,English,-,"$50,097,949.00"
6016,84,Portuguese,"$3,300,000.00","$30,641,770.00"
6020,66,English,"$342,000.00","$770,000.00"
6021,72,German,-,-
6022,74,English,"$16,000,000.00","$13,100,000.00"
6023,75,French,"$120,000.00","$182,857.00"
6025,60,English,"$6,000,000.00","$17,953,778.00"
6027,69,English,-,"$397,631.00"
6030,52,English,-,-
6031,74,English,-,-
6033,59,English,-,"$6,166,819.00"
6035,72,French,-,"$155,895.00"
6036,69,English,-,"$8,622,757.00"
6039,62,English,"$9,000,000.00","$25,300,000.00"
6040,55,English,-,-
6041,70,French,-,-
6042,64,German,-,"$378,931.00"
6044,43,English,-,-
